4.146393,20.693544,15.679089,14.419324,0.494610,4.794154,5.167562,1.328087,21.120543,21.187927,23.440741,8.178016,9.357942,12.388190,5.697903,1.313044,22.141577,10.027629,20.371117,4.392592,3.682513,8.237516,8.890841,0.261915,0.494462,9.507880,11.770967,8.729258,22.765608,14.677884,22.111553,4.214450,24.979067,20.431387,16.950668,10.577511,17.129436,7.317863,2.122456,14.758015,4.824783,17.858828,5.870731,24.811579,3.724300,16.321840,10.336933,24.527891,7.532571,20.439997,15.688618,14.408900,20.729210,11.786964,19.546633,6.101933
12.383189,10.576105,0.567702,2.793329,5.981620,8.463002,1.637588,8.924535,18.805325,9.555826,1.056347,15.025814,16.632406,0.303793,5.852716,3.411362,14.991003,3.970886,9.805316,0.730340,21.162945,5.465991,15.050767,21.396696,20.338717,8.599055,24.314508,4.470109,20.158058,17.477165,12.869735,20.164143,13.479509,9.771371,8.378969,0.610881,1.411778,10.556584,9.029064,23.441092,6.594135,5.318948,20.962326,21.159063,21.687918,11.960372,16.572556,16.628458,11.151260,11.798234,24.759615,17.033913,18.434736,15.642857,9.208397,17.250635
4.679749,9.279245,6.787812,7.119585,24.184090,7.395319,7.621955,1.592674,2.260871,14.540281,21.827112,22.165125,4.360840,22.862024,4.058263,21.801945,14.103964,18.004570,2.289798,4.584816,5.172233,24.983551,20.315195,22.488708,23.544142,0.030127,11.197744,22.838995,14.185335,0.275905,17.459066,24.719273,24.244791,24.225668,12.799303,2.240631,20.867371,11.922257,1.671156,6.401498,6.360706,11.057462,0.154856,18.555599,21.164196,17.700817,16.343845,3.451242,15.516251,16.299295,22.877073,2.811666,12.359896,22.205074,6.350253,16.769779
7.590338,7.737923,16.231243,15.067600,24.178612,2.572145,9.226952,21.786320,20.320761,11.256209,24.699987,14.400219,4.495866,13.191383,9.918317,21.908802,13.014773,15.812551,0.398234,24.579964,18.873768,18.694563,3.691907,4.910983,2.355825,8.341124,18.613808,24.176836,12.856792,5.225934,4.928458,19.480392,12.640118,5.621477,18.170189,20.938786,22.944412,6.799681,12.014599,15.677578,5.802811,11.641875,13.398794,12.250712,2.990381,17.688877,17.062057,7.143406,14.703450,14.758154,21.997124,15.929519,20.424662,16.475145,12.776490,15.785452
1.025509,8.878741,19.689005,4.733099,24.365286,8.514157,18.936897,0.805654,2.793075,14.423250,24.201578,1.521600,9.182032,24.462259,18.748264,11.783631,18.293777,24.150324,22.307266,1.135591,6.488398,6.240720,14.430293,6.124177,2.247896,18.856462,3.046165,6.135368,9.898641,2.813723,17.452438,15.721541,2.853371,3.276648,6.849151,14.926484,11.103194,11.846782,15.541572,19.317438,7.808944,11.376643,14.497932,8.876893,10.610164,15.720280,7.225413,5.597000,2.744594,21.478077,1.591414,4.476802,2.588575,20.223692,6.404393,15.649953
17.781805,1.426356,18.206049,4.736208,7.858386,0.783247,15.259666,15.299656,6.262978,6.756397,4.803838,2.441518,19.274914,22.057034,2.607294,14.930267,6.090991,15.843865,19.359167,21.339056,5.395596,22.460672,7.887340,20.446442,8.331205,0.870349,13.462205,4.223673,7.547760,16.934635,11.890399,13.829041,4.013852,14.180972,23.725479,20.390028,9.282432,13.267368,9.756096,8.528543,13.870166,5.219634,24.226122,3.300470,21.188936,18.337408,22.461348,1.748323,13.123440,20.762760,11.341957,3.228712,4.955265,15.525973,12.939739,23.633848
12.322367,20.482298,2.088402,21.692390,19.380053,11.767183,1.320294,17.905111,7.872779,20.481693,10.863493,13.476258,12.087468,8.422228,8.961997,5.812328,22.598251,0.256544,14.274247,5.697585,4.179471,13.179725,5.679726,19.712425,14.042351,11.864124,18.125694,17.380045,21.306587,1.281646,1.157677,3.547458,3.506037,10.686009,13.599111,16.806570,2.376403,8.414918,16.410328,15.046443,21.530983,15.701209,12.924352,12.894688,2.501275,11.737277,13.229932,24.989109,3.116012,8.989487,24.795820,22.757610,1.275317,22.422653,12.988929,24.313501
12.959427,0.101519,22.185221,24.491552,16.112093,23.688616,14.412581,24.898979,22.631142,24.793680,22.019718,4.601226,0.573794,18.486509,13.432236,14.445550,8.591697,11.044219,17.543377,20.434746,14.483637,18.388639,21.280134,18.589680,4.642344,13.812360,24.646114,17.766830,8.992508,1.415421,11.359926,20.902586,7.619922,7.491928,20.182234,14.709408,21.274979,22.366472,16.432898,2.981655,12.977921,22.510975,11.088801,2.564928,18.897532,17.930023,10.933513,3.556830,5.690171,22.260637,3.085100,12.059484,8.153014,15.094670,24.849630,3.671033
14.042422,6.893325,13.236564,2.300768,8.010290,13.598969,21.671274,13.192080,20.317461,22.642990,7.189057,1.050218,15.233543,22.822479,11.122755,5.865606,13.747055,14.734973,18.807175,15.117651,21.793716,19.634733,16.119362,14.012038,24.819679,20.302116,18.389471,24.390926,2.510300,15.390081,3.705057,9.822988,13.147135,6.957076,4.664067,2.135835,11.193810,19.105354,22.322037,1.640999,9.780521,11.939293,23.180285,2.414700,5.727439,1.565575,1.983475,3.965067,14.919147,12.795870,16.968807,19.249132,17.630081,5.025445,21.303072,16.424225
19.657728,12.075178,5.912284,11.511782,20.596537,24.689089,18.135466,7.986263,0.752402,5.481684,13.609059,9.441121,19.812241,21.141541,13.940003,13.371283,20.158522,12.096707,12.607522,18.857601,10.161638,3.993521,4.405410,15.047435,19.640903,13.328324,6.257159,4.513471,14.743221,4.259495,18.427927,22.175905,2.918093,9.414896,15.843202,15.524898,13.088066,8.857791,9.131527,8.798135,2.924551,21.235367,11.797485,4.079878,3.328075,17.999826,3.969030,21.788815,20.101440,16.242863,11.912280,6.046339,22.091175,1.538815,19.661356,13.728820
14.280738,14.654992,21.933552,14.199342,12.438176,5.360745,3.299385,19.441027,22.960810,5.059930,20.717884,16.231602,10.672049,17.906752,3.128048,14.719110,19.845747,14.597528,19.533754,16.665506,20.498817,11.873801,6.916607,20.507010,21.518242,22.795433,1.856453,18.087791,21.170284,6.064437,17.624557,4.109076,11.619134,7.925618,12.779535,12.789608,5.324986,12.764224,17.238813,3.783305,1.011737,23.704399,21.537130,13.366972,4.149845,5.213821,15.514420,17.549150,7.128129,2.899442,17.740931,24.987452,21.392881,7.144454,20.186090,6.980273
22.963213,16.992517,14.184088,8.633291,6.419519,3.056883,16.133593,11.488888,23.231110,24.934895,16.370075,16.898193,0.329931,21.493744,24.060402,24.702776,6.965102,22.860842,4.381513,6.966805,2.985539,10.524145,2.377515,20.515953,24.445765,6.870464,14.934643,23.179470,16.413900,20.611729,15.096591,22.838173,23.378773,17.594252,13.201880,17.559593,22.036585,14.551180,21.568201,3.747066,17.978720,4.681765,1.117591,21.132633,11.535863,3.739103,9.588722,13.180640,0.492550,4.211587,15.202114,9.387283,18.001860,21.571625,0.717607,21.170830
16.142284,13.277707,24.095564,2.980303,6.668974,2.508827,15.100140,13.843436,3.432732,11.291429,18.446455,1.817960,5.035696,13.018586,8.911649,9.561054,2.508050,24.948544,24.173893,13.985216,12.266017,21.309708,14.734710,7.033545,21.009073,15.163310,12.401158,20.846695,17.641027,18.190508,16.342651,3.394693,21.356203,18.974384,17.837496,2.806504,10.482251,20.979370,11.879537,14.207891,17.093960,6.831708,10.534020,15.230572,1.532992,0.090632,10.158904,3.066726,21.355127,6.681364,6.450350,1.287246,9.714944,13.669538,13.620581,5.535717
21.749151,7.310277,6.851359,22.046427,5.029847,14.691196,20.847397,1.874545,3.470568,16.818613,1.084598,7.746194,10.029557,0.985901,17.072744,8.575930,13.693187,21.296959,2.769768,10.860097,12.052451,15.527161,21.817062,1.247685,1.044062,19.699322,6.035891,17.476217,11.055931,8.384829,9.411221,17.109901,10.943563,8.490589,12.786296,14.756066,18.886364,6.065017,14.707211,13.311413,12.851336,11.214256,20.062647,23.227823,11.841231,14.231741,8.839656,14.232319,5.317613,23.628735,22.225039,3.024728,2.276002,23.222029,2.508851,24.078777
18.791647,9.661996,2.826052,6.984049,2.437029,7.206491,13.944575,16.662588,15.972031,11.976495,18.730291,2.869182,23.220005,10.249472,14.857588,24.904589,17.639910,19.768585,24.192940,10.647666,12.075377,1.978778,17.111313,15.752020,17.119204,4.065524,7.429777,18.541748,4.585010,13.207707,7.080180,1.541679,13.366069,23.952049,17.345453,24.218460,1.408409,3.726144,20.538349,2.890547,21.555691,5.415624,10.865442,4.606894,8.792927,11.684712,12.552386,13.626102,19.536322,7.517013,13.224120,8.472493,13.797307,8.850251,3.026642,20.861906
15.504018,2.566894,13.777608,14.839455,19.870441,7.934340,5.675553,7.329241,10.403974,0.954620,13.465267,0.737680,15.650947,24.605293,11.168585,14.976675,20.814026,4.228946,5.733222,15.113520,8.380284,10.968061,16.300863,20.775616,1.118282,1.642142,13.143620,13.148953,14.866969,5.236132,4.140274,10.883951,20.146061,4.266808,20.333593,2.260135,24.974670,24.332626,16.406137,10.554247,4.988884,10.059227,11.605002,10.430538,21.350163,17.301376,18.594666,4.683283,2.495978,2.910926,3.646140,2.347002,0.698688,23.898796,2.240355,18.688650
23.002594,15.656564,15.379593,8.799294,4.733109,10.892130,9.624052,18.580633,8.923298,18.700537,10.542566,11.936661,24.190210,5.173470,23.800409,19.617718,7.784485,7.343947,3.974231,7.521615,14.538142,2.099877,5.383681,11.677736,10.366253,0.577690,16.233219,9.802217,13.363440,8.526188,7.944541,12.870420,12.584737,24.128756,19.076742,2.740683,14.294214,2.920115,4.586401,22.999168,10.429059,20.915751,0.303760,0.858194,1.186123,7.970264,10.935373,23.721964,10.487905,18.369106,0.416293,21.935978,9.689642,9.197703,14.717625,8.606393
24.290506,14.633963,12.867107,22.066109,14.247361,4.974190,0.860395,23.492826,22.447018,14.668205,5.884761,24.024771,9.686366,20.655457,10.992577,11.617631,2.634344,17.455687,21.066446,12.026254,9.198498,7.159647,9.169845,12.540255,0.986232,18.105267,19.867764,18.871996,2.412142,9.174891,9.244849,20.407787,8.232051,17.909527,18.336918,2.044107,4.375053,11.949287,11.315938,4.605823,15.397471,1.001984,17.052601,0.968577,3.379165,22.815413,1.835142,7.451677,21.858160,13.916518,13.895452,0.178400,4.319575,12.800126,13.798838,1.477018
0.608764,24.213999,11.874691,21.965876,1.799062,7.345474,5.653132,6.102592,7.536488,9.998796,6.257922,24.455563,22.761362,4.382549,16.174631,15.967497,10.523890,15.563306,5.699405,8.338746,15.340517,6.526017,9.763289,12.200454,8.682382,16.021814,23.129797,18.140821,0.322117,21.036520,11.409383,22.215271,9.725494,22.711430,12.664377,1.353897,14.528597,2.477033,11.017889,20.335264,9.916468,19.333799,5.189713,8.341066,8.192112,16.892643,16.849434,15.743909,20.490164,23.872520,12.960877,23.294518,18.151993,23.329012,18.059086,22.836311
17.240026,23.902233,21.945152,13.823285,1.656382,4.768361,1.721520,10.200316,1.874614,2.227571,7.982039,2.943126,22.890831,18.239119,4.159749,7.518832,22.768524,5.885956,10.642473,21.020628,16.586266,21.622677,9.547644,10.284003,13.432926,24.667456,6.442446,2.937884,23.443769,5.167251,17.397121,19.256689,17.893579,4.206474,14.232876,4.309610,12.859542,3.120814,9.577594,16.143351,18.071743,7.382737,9.272470,1.145427,22.560595,23.853155,15.818338,20.004805,17.553549,23.386183,4.340462,10.665831,9.494134,14.609513,23.868723,7.723415
18.324450,21.564919,17.873730,20.340620,10.347988,9.029942,6.283990,22.397047,24.596371,1.596953,13.790081,15.788173,4.720140,4.553972,16.361984,1.040313,24.037735,13.204897,7.258244,8.167350,4.295043,19.566343,17.041502,15.297522,18.523581,19.884851,12.852580,24.160641,8.310442,9.756236,22.200468,7.123872,1.532548,16.506382,22.660992,13.226865,18.515028,1.896609,9.319590,24.894344,24.396475,11.288325,9.849529,23.595228,19.858910,5.643532,17.502590,13.158916,8.285070,3.931093,22.578508,19.907572,18.795898,8.924537,5.897040,21.551430
19.811426,10.836092,23.540922,4.236922,24.093039,19.329578,23.449038,16.534458,21.323486,12.588450,18.664627,5.204024,24.251534,1.994057,8.751881,9.977710,21.509207,7.415490,17.227123,16.778160,23.560448,1.785651,21.304319,9.362164,4.306583,21.067799,18.519588,0.149194,2.781473,2.804401,13.094489,14.223990,4.078013,1.668896,14.337070,2.462655,15.114955,15.837883,19.479771,4.776396,13.078310,9.572657,1.384438,19.108723,13.242995,24.744879,20.948233,17.892906,11.208591,11.004333,7.032847,9.258471,1.045142,0.071865,16.559990,1.721938
9.946062,9.730195,5.898814,20.479452,20.653812,8.095549,12.451001,12.416295,5.823269,24.156401,13.027411,9.131715,19.140743,3.975901,11.730629,22.790693,8.229947,13.628231,23.618206,0.943784,4.474092,11.339018,20.142496,21.420404,1.638433,2.364203,10.082571,2.958506,14.812449,16.938904,23.510382,17.587797,15.498928,18.559231,19.387869,3.925420,3.261967,21.480476,1.431193,7.524274,0.400878,12.826396,19.471537,11.592610,20.555174,0.987811,22.518637,5.198370,6.638761,24.231527,9.996491,24.423445,18.294838,4.306735,17.575905,15.064651
6.728424,12.078464,19.283396,7.350053,5.574077,5.329615,12.061921,5.614322,13.215710,5.668837,5.953676,17.809500,6.923893,14.508353,23.812849,12.178216,9.064611,16.567581,11.514131,10.822682,10.363951,6.410331,14.802718,10.848098,4.752634,14.848698,4.412328,20.569195,23.757219,0.036417,11.663121,19.408596,17.436216,3.611684,1.147619,14.355767,23.850332,17.395466,10.109621,2.352991,13.349696,16.102602,1.835808,3.529541,22.887177,11.080041,1.821094,18.728590,24.742098,8.738412,21.964167,8.405787,9.375062,23.123020,11.003807,15.566892
19.063322,9.865861,17.990719,13.755965,8.955256,17.933409,20.750431,17.481148,18.788940,12.909685,17.544575,8.952949,14.617981,15.662004,4.983942,21.105028,15.350393,24.486622,22.117691,10.670464,15.636100,16.293781,1.880512,1.497791,4.973002,22.419243,12.470531,14.928001,1.289936,12.640876,8.723421,15.213407,0.614467,1.933835,11.129069,1.999815,16.112761,6.851254,16.395407,7.869849,1.771803,16.343952,6.407323,21.860485,18.540110,7.085794,22.618938,1.908116,0.344668,19.617645,8.532862,5.565592,15.078610,22.247810,17.815987,22.021673
18.356054,12.377116,7.944923,23.081648,14.848065,19.216684,11.236104,5.533048,19.680513,3.067025,20.284113,10.273420,8.282368,20.394836,11.956300,18.412216,16.824667,14.646621,10.277254,12.299830,4.610676,20.512495,20.374205,18.240698,7.519035,22.278751,0.506636,18.228783,9.568341,18.476160,10.255307,4.546008,3.006999,9.930679,3.090364,9.841288,18.005386,13.618567,1.036245,10.756327,1.940194,24.718971,17.791811,18.454685,11.425534,5.923549,1.922107,11.081203,10.543342,11.008922,5.383474,0.210811,1.373037,12.048402,15.672470,24.851490
7.028346,4.563700,14.996565,19.594807,12.891854,20.764078,10.053366,22.334684,4.737227,2.078193,23.583910,1.804387,2.907721,4.720678,5.108984,6.969719,21.962149,5.541311,11.007075,10.744575,10.087849,20.654322,3.279814,16.387032,5.737015,18.682993,18.997583,2.225698,11.966908,11.849962,9.615442,11.344776,1.475064,24.467199,23.688068,16.633667,8.625647,17.576775,1.320137,15.069619,4.747097,5.028746,23.064407,19.341635,0.564358,20.344765,23.359385,2.319718,24.131367,22.583447,20.462748,20.257158,4.636643,0.269896,24.685837,20.003149
23.536909,10.643212,21.375536,18.503445,12.524449,0.543987,2.363291,19.960697,24.471857,22.820107,20.549057,23.139215,18.304615,5.028352,10.617910,3.373323,10.072578,20.814236,8.716840,0.954558,11.441214,21.971779,8.471965,3.278387,5.660811,16.560226,7.172645,0.999281,1.099487,9.203163,9.467649,16.259722,9.170140,8.247169,5.338179,22.559258,19.791803,24.031767,20.683878,16.968607,0.820179,9.186157,7.506770,0.384055,22.600916,9.787466,24.029823,20.367723,12.248893,12.335680,13.368887,3.212011,20.594742,17.297338,0.284834,0.743840
16.598797,12.237933,5.228233,18.331295,7.890631,0.016845,17.545584,21.612474,9.089638,3.868078,2.318389,10.263186,24.816521,24.385872,21.614233,21.214396,0.814343,23.445635,14.268633,20.416721,11.380024,6.482625,22.539001,14.350573,2.913297,18.848240,15.876726,2.128183,7.241795,2.621988,0.114084,14.282743,12.932775,12.879769,16.859962,2.940125,15.575233,16.773684,24.176359,3.033413,11.043175,4.215012,9.716104,20.673834,4.198651,11.791220,21.304461,5.081577,0.263024,1.184027,12.906636,9.407163,10.085217,6.780157,4.724997,7.312157
9.637542,6.363347,1.157830,14.476560,23.480080,5.257061,3.674879,19.972954,22.067373,16.626974,9.283583,14.670028,20.445375,5.123517,21.279894,5.238425,8.746523,5.109320,1.434644,1.628688,1.575921,15.900404,22.398706,14.352449,21.998798,1.693477,22.768784,20.249083,13.947996,8.571312,18.947720,5.014624,12.841398,5.870423,13.755191,1.987836,5.418119,11.861004,24.516470,22.107292,10.209764,0.817323,1.492695,6.601302,13.185894,12.989158,3.099174,21.823933,9.922954,11.338721,19.087967,3.678582,14.867430,4.579967,22.601488,11.506334
17.632215,6.320960,21.610983,5.351324,23.064119,7.266257,18.306067,13.941601,11.162438,6.510212,7.820225,22.451077,21.330093,5.896883,21.880854,11.188984,12.489882,7.756135,21.655882,0.303229,8.975909,1.588004,21.389822,6.011196,13.965882,2.237686,13.090454,16.528566,1.958222,21.278355,16.921621,12.828543,7.476575,16.888042,8.400057,5.664868,6.304398,22.910185,2.622735,17.707737,18.038517,24.841570,21.693085,11.019938,19.017773,18.936518,24.903152,11.895110,17.918310,2.414172,22.935329,5.327271,24.651188,11.770201,2.578193,15.902311
12.925713,5.756290,7.068867,21.692770,19.538593,16.646534,20.532854,4.594959,18.316261,0.945491,2.504760,2.747540,13.879786,0.951649,11.772091,0.654380,20.392872,14.274360,11.914489,22.591774,13.416759,18.527975,17.736610,10.139916,23.626944,11.296242,24.646944,3.157392,19.811478,7.610090,14.010541,16.068651,19.475374,14.840080,7.725424,4.141015,1.943000,10.969444,23.478987,2.930055,16.644421,19.707716,24.057737,11.587354,12.762150,4.492157,3.303760,8.939625,6.210568,15.596893,5.499321,4.119227,8.422721,4.315729,12.978265,6.876902
